record_id,model,fold,split_role,dataset_index,source_key,task_id,episode_idx,label,success,length,task_min_step,n_scores
3927,lstm,8,val,691,root-1/task3--ep46--succ0.pkl,3,46,1,0,520,187,520
3928,lstm,8,val,695,root-1/task3--ep5--succ0.pkl,3,5,1,0,520,187,520
3929,lstm,8,val,696,root-1/task3--ep6--succ0.pkl,3,6,1,0,520,187,520
3930,lstm,8,val,698,root-1/task3--ep8--succ0.pkl,3,8,1,0,520,187,520
3931,lstm,8,val,699,root-1/task3--ep9--succ0.pkl,3,9,1,0,520,187,520
3932,lstm,8,val,701,root-1/task4--ep1--succ0.pkl,4,1,1,0,520,209,520
3933,lstm,8,val,704,root-1/task4--ep12--succ1.pkl,4,12,0,1,263,209,263
3934,lstm,8,val,705,root-1/task4--ep13--succ0.pkl,4,13,1,0,520,209,520
3935,lstm,8,val,706,root-1/task4--ep14--succ1.pkl,4,14,0,1,247,209,247
3936,lstm,8,val,707,root-1/task4--ep15--succ0.pkl,4,15,1,0,520,209,520
3937,lstm,8,val,710,root-1/task4--ep18--succ1.pkl,4,18,0,1,231,209,231
3938,lstm,8,val,714,root-1/task4--ep21--succ0.pkl,4,21,1,0,520,209,520
3939,lstm,8,val,720,root-1/task4--ep27--succ1.pkl,4,27,0,1,231,209,231
3940,lstm,8,val,721,root-1/task4--ep28--succ0.pkl,4,28,1,0,520,209,520
3941,lstm,8,val,723,root-1/task4--ep3--succ1.pkl,4,3,0,1,243,209,243
3942,lstm,8,val,727,root-1/task4--ep33--succ0.pkl,4,33,1,0,520,209,520
3943,lstm,8,val,732,root-1/task4--ep38--succ1.pkl,4,38,0,1,217,209,217
3944,lstm,8,val,734,root-1/task4--ep4--succ0.pkl,4,4,1,0,520,209,520
3945,lstm,8,val,740,root-1/task4--ep45--succ0.pkl,4,45,1,0,520,209,520
3946,lstm,8,val,743,root-1/task4--ep48--succ1.pkl,4,48,0,1,252,209,252
3947,lstm,8,val,745,root-1/task4--ep5--succ1.pkl,4,5,0,1,341,209,341
3948,lstm,8,val,746,root-1/task4--ep6--succ0.pkl,4,6,1,0,520,209,520
3949,lstm,8,val,747,root-1/task4--ep7--succ0.pkl,4,7,1,0,520,209,520
3950,lstm,8,val,748,root-1/task4--ep8--succ0.pkl,4,8,1,0,520,209,520
3951,lstm,8,val,751,root-1/task5--ep1--succ1.pkl,5,1,0,1,178,148,178
3952,lstm,8,val,752,root-1/task5--ep10--succ1.pkl,5,10,0,1,242,148,242
3953,lstm,8,val,753,root-1/task5--ep11--succ1.pkl,5,11,0,1,282,148,282
3954,lstm,8,val,754,root-1/task5--ep12--succ1.pkl,5,12,0,1,159,148,159
3955,lstm,8,val,757,root-1/task5--ep15--succ1.pkl,5,15,0,1,202,148,202
3956,lstm,8,val,758,root-1/task5--ep16--succ1.pkl,5,16,0,1,170,148,170
3957,lstm,8,val,761,root-1/task5--ep19--succ0.pkl,5,19,1,0,520,148,520
3958,lstm,8,val,764,root-1/task5--ep21--succ1.pkl,5,21,0,1,177,148,177
3959,lstm,8,val,766,root-1/task5--ep23--succ1.pkl,5,23,0,1,197,148,197
3960,lstm,8,val,767,root-1/task5--ep24--succ1.pkl,5,24,0,1,174,148,174
3961,lstm,8,val,773,root-1/task5--ep3--succ1.pkl,5,3,0,1,173,148,173
3962,lstm,8,val,775,root-1/task5--ep31--succ1.pkl,5,31,0,1,207,148,207
3963,lstm,8,val,776,root-1/task5--ep32--succ1.pkl,5,32,0,1,189,148,189
3964,lstm,8,val,780,root-1/task5--ep36--succ0.pkl,5,36,1,0,520,148,520
3965,lstm,8,val,781,root-1/task5--ep37--succ1.pkl,5,37,0,1,174,148,174
3966,lstm,8,val,784,root-1/task5--ep4--succ1.pkl,5,4,0,1,266,148,266
3967,lstm,8,val,785,root-1/task5--ep40--succ1.pkl,5,40,0,1,196,148,196
3968,lstm,8,val,788,root-1/task5--ep43--succ1.pkl,5,43,0,1,211,148,211
3969,lstm,8,val,791,root-1/task5--ep46--succ0.pkl,5,46,1,0,520,148,520
3970,lstm,8,val,793,root-1/task5--ep48--succ1.pkl,5,48,0,1,190,148,190
3971,lstm,8,val,797,root-1/task5--ep7--succ1.pkl,5,7,0,1,205,148,205
3972,lstm,8,val,800,root-1/task6--ep0--succ1.pkl,6,0,0,1,289,190,289
3973,lstm,8,val,804,root-1/task6--ep12--succ0.pkl,6,12,1,0,520,190,520
3974,lstm,8,val,806,root-1/task6--ep14--succ0.pkl,6,14,1,0,520,190,520
3975,lstm,8,val,807,root-1/task6--ep15--succ0.pkl,6,15,1,0,520,190,520
3976,lstm,8,val,810,root-1/task6--ep18--succ0.pkl,6,18,1,0,520,190,520
3977,lstm,8,val,811,root-1/task6--ep19--succ1.pkl,6,19,0,1,216,190,216
3978,lstm,8,val,812,root-1/task6--ep2--succ0.pkl,6,2,1,0,520,190,520
3979,lstm,8,val,816,root-1/task6--ep23--succ1.pkl,6,23,0,1,190,190,190
3980,lstm,8,val,819,root-1/task6--ep26--succ0.pkl,6,26,1,0,520,190,520
3981,lstm,8,val,820,root-1/task6--ep27--succ1.pkl,6,27,0,1,199,190,199
3982,lstm,8,val,821,root-1/task6--ep28--succ1.pkl,6,28,0,1,239,190,239
3983,lstm,8,val,825,root-1/task6--ep31--succ1.pkl,6,31,0,1,291,190,291
3984,lstm,8,val,827,root-1/task6--ep33--succ0.pkl,6,33,1,0,520,190,520
3985,lstm,8,val,828,root-1/task6--ep34--succ0.pkl,6,34,1,0,520,190,520
3986,lstm,8,val,831,root-1/task6--ep37--succ1.pkl,6,37,0,1,191,190,191
3987,lstm,8,val,833,root-1/task6--ep39--succ0.pkl,6,39,1,0,520,190,520
3988,lstm,8,val,834,root-1/task6--ep4--succ1.pkl,6,4,0,1,513,190,513
3989,lstm,8,val,838,root-1/task6--ep43--succ0.pkl,6,43,1,0,520,190,520
3990,lstm,8,val,840,root-1/task6--ep45--succ0.pkl,6,45,1,0,520,190,520
3991,lstm,8,val,844,root-1/task6--ep49--succ1.pkl,6,49,0,1,474,190,474
3992,lstm,8,val,846,root-1/task6--ep6--succ0.pkl,6,6,1,0,520,190,520
3993,lstm,8,val,847,root-1/task6--ep7--succ1.pkl,6,7,0,1,234,190,234
3994,lstm,8,val,850,root-1/task7--ep0--succ1.pkl,7,0,0,1,246,210,246
3995,lstm,8,val,858,root-1/task7--ep16--succ1.pkl,7,16,0,1,281,210,281
3996,lstm,8,val,860,root-1/task7--ep18--succ1.pkl,7,18,0,1,232,210,232
3997,lstm,8,val,865,root-1/task7--ep22--succ1.pkl,7,22,0,1,280,210,280
3998,lstm,8,val,867,root-1/task7--ep24--succ0.pkl,7,24,1,0,520,210,520
3999,lstm,8,val,869,root-1/task7--ep26--succ0.pkl,7,26,1,0,520,210,520
4000,lstm,8,val,875,root-1/task7--ep31--succ1.pkl,7,31,0,1,500,210,500
4001,lstm,8,val,878,root-1/task7--ep34--succ0.pkl,7,34,1,0,520,210,520
4002,lstm,8,val,881,root-1/task7--ep37--succ1.pkl,7,37,0,1,230,210,230
4003,lstm,8,val,882,root-1/task7--ep38--succ1.pkl,7,38,0,1,331,210,331
4004,lstm,8,val,884,root-1/task7--ep4--succ0.pkl,7,4,1,0,520,210,520
4005,lstm,8,val,886,root-1/task7--ep41--succ0.pkl,7,41,1,0,520,210,520
4006,lstm,8,val,887,root-1/task7--ep42--succ1.pkl,7,42,0,1,253,210,253
4007,lstm,8,val,889,root-1/task7--ep44--succ1.pkl,7,44,0,1,246,210,246
4008,lstm,8,val,891,root-1/task7--ep46--succ1.pkl,7,46,0,1,257,210,257
4009,lstm,8,val,892,root-1/task7--ep47--succ1.pkl,7,47,0,1,246,210,246
4010,lstm,8,val,893,root-1/task7--ep48--succ1.pkl,7,48,0,1,290,210,290
4011,lstm,8,val,894,root-1/task7--ep49--succ0.pkl,7,49,1,0,520,210,520
4012,lstm,8,val,896,root-1/task7--ep6--succ1.pkl,7,6,0,1,369,210,369
4013,lstm,8,val,897,root-1/task7--ep7--succ1.pkl,7,7,0,1,246,210,246
4014,lstm,8,val,950,root-1/task9--ep0--succ0.pkl,9,0,1,0,520,241,520
4015,lstm,8,val,951,root-1/task9--ep1--succ0.pkl,9,1,1,0,520,241,520
4016,lstm,8,val,954,root-1/task9--ep12--succ0.pkl,9,12,1,0,520,241,520
4017,lstm,8,val,955,root-1/task9--ep13--succ0.pkl,9,13,1,0,520,241,520
4018,lstm,8,val,956,root-1/task9--ep14--succ0.pkl,9,14,1,0,520,241,520
4019,lstm,8,val,958,root-1/task9--ep16--succ0.pkl,9,16,1,0,520,241,520
4020,lstm,8,val,959,root-1/task9--ep17--succ1.pkl,9,17,0,1,349,241,349
4021,lstm,8,val,963,root-1/task9--ep20--succ1.pkl,9,20,0,1,297,241,297
4022,lstm,8,val,966,root-1/task9--ep23--succ0.pkl,9,23,1,0,520,241,520
4023,lstm,8,val,970,root-1/task9--ep27--succ1.pkl,9,27,0,1,329,241,329
4024,lstm,8,val,971,root-1/task9--ep28--succ0.pkl,9,28,1,0,520,241,520
4025,lstm,8,val,973,root-1/task9--ep3--succ0.pkl,9,3,1,0,520,241,520
4026,lstm,8,val,976,root-1/task9--ep32--succ1.pkl,9,32,0,1,271,241,271
4027,lstm,8,val,978,root-1/task9--ep34--succ0.pkl,9,34,1,0,520,241,520
4028,lstm,8,val,981,root-1/task9--ep37--succ1.pkl,9,37,0,1,413,241,413
4029,lstm,8,val,982,root-1/task9--ep38--succ0.pkl,9,38,1,0,520,241,520
4030,lstm,8,val,983,root-1/task9--ep39--succ0.pkl,9,39,1,0,520,241,520
4031,lstm,8,val,985,root-1/task9--ep40--succ1.pkl,9,40,0,1,389,241,389
4032,lstm,8,val,986,root-1/task9--ep41--succ0.pkl,9,41,1,0,520,241,520
4033,lstm,8,val,987,root-1/task9--ep42--succ0.pkl,9,42,1,0,520,241,520
4034,lstm,8,val,988,root-1/task9--ep43--succ0.pkl,9,43,1,0,520,241,520
4035,lstm,8,val,989,root-1/task9--ep44--succ0.pkl,9,44,1,0,520,241,520
4036,lstm,8,val,990,root-1/task9--ep45--succ0.pkl,9,45,1,0,520,241,520
4037,lstm,8,val,992,root-1/task9--ep47--succ1.pkl,9,47,0,1,267,241,267
4038,lstm,8,val,995,root-1/task9--ep5--succ0.pkl,9,5,1,0,520,241,520
4039,lstm,8,val,997,root-1/task9--ep7--succ0.pkl,9,7,1,0,520,241,520
4040,lstm,8,test,400,root-0/task8--ep0--succ0.pkl,8,0,1,0,520,315,520
4041,lstm,8,test,401,root-0/task8--ep1--succ1.pkl,8,1,0,1,448,315,448
4042,lstm,8,test,402,root-0/task8--ep10--succ0.pkl,8,10,1,0,520,315,520
4043,lstm,8,test,403,root-0/task8--ep11--succ1.pkl,8,11,0,1,486,315,486
4044,lstm,8,test,404,root-0/task8--ep12--succ0.pkl,8,12,1,0,520,315,520
4045,lstm,8,test,405,root-0/task8--ep13--succ0.pkl,8,13,1,0,520,315,520
4046,lstm,8,test,406,root-0/task8--ep14--succ0.pkl,8,14,1,0,520,315,520
4047,lstm,8,test,407,root-0/task8--ep15--succ1.pkl,8,15,0,1,347,315,347
4048,lstm,8,test,408,root-0/task8--ep16--succ1.pkl,8,16,0,1,451,315,451
4049,lstm,8,test,409,root-0/task8--ep17--succ1.pkl,8,17,0,1,509,315,509
4050,lstm,8,test,410,root-0/task8--ep18--succ0.pkl,8,18,1,0,520,315,520
4051,lstm,8,test,411,root-0/task8--ep19--succ0.pkl,8,19,1,0,520,315,520
4052,lstm,8,test,412,root-0/task8--ep2--succ1.pkl,8,2,0,1,365,315,365
4053,lstm,8,test,413,root-0/task8--ep20--succ0.pkl,8,20,1,0,520,315,520
4054,lstm,8,test,414,root-0/task8--ep21--succ0.pkl,8,21,1,0,520,315,520
4055,lstm,8,test,415,root-0/task8--ep22--succ1.pkl,8,22,0,1,421,315,421
4056,lstm,8,test,416,root-0/task8--ep23--succ0.pkl,8,23,1,0,520,315,520
4057,lstm,8,test,417,root-0/task8--ep24--succ0.pkl,8,24,1,0,520,315,520
4058,lstm,8,test,418,root-0/task8--ep25--succ0.pkl,8,25,1,0,520,315,520
4059,lstm,8,test,419,root-0/task8--ep26--succ1.pkl,8,26,0,1,427,315,427
4060,lstm,8,test,420,root-0/task8--ep27--succ0.pkl,8,27,1,0,520,315,520
4061,lstm,8,test,421,root-0/task8--ep28--succ0.pkl,8,28,1,0,520,315,520
4062,lstm,8,test,422,root-0/task8--ep29--succ0.pkl,8,29,1,0,520,315,520
4063,lstm,8,test,423,root-0/task8--ep3--succ0.pkl,8,3,1,0,520,315,520
4064,lstm,8,test,424,root-0/task8--ep30--succ1.pkl,8,30,0,1,417,315,417
4065,lstm,8,test,425,root-0/task8--ep31--succ0.pkl,8,31,1,0,520,315,520
4066,lstm,8,test,426,root-0/task8--ep32--succ0.pkl,8,32,1,0,520,315,520
4067,lstm,8,test,427,root-0/task8--ep33--succ1.pkl,8,33,0,1,389,315,389
4068,lstm,8,test,428,root-0/task8--ep34--succ0.pkl,8,34,1,0,520,315,520
4069,lstm,8,test,429,root-0/task8--ep35--succ1.pkl,8,35,0,1,395,315,395
4070,lstm,8,test,430,root-0/task8--ep36--succ0.pkl,8,36,1,0,520,315,520
4071,lstm,8,test,431,root-0/task8--ep37--succ0.pkl,8,37,1,0,520,315,520
4072,lstm,8,test,432,root-0/task8--ep38--succ0.pkl,8,38,1,0,520,315,520
4073,lstm,8,test,433,root-0/task8--ep39--succ0.pkl,8,39,1,0,520,315,520
4074,lstm,8,test,434,root-0/task8--ep4--succ0.pkl,8,4,1,0,520,315,520
4075,lstm,8,test,435,root-0/task8--ep40--succ0.pkl,8,40,1,0,520,315,520
4076,lstm,8,test,436,root-0/task8--ep41--succ0.pkl,8,41,1,0,520,315,520
4077,lstm,8,test,437,root-0/task8--ep42--succ0.pkl,8,42,1,0,520,315,520
4078,lstm,8,test,438,root-0/task8--ep43--succ0.pkl,8,43,1,0,520,315,520
4079,lstm,8,test,439,root-0/task8--ep44--succ1.pkl,8,44,0,1,315,315,315
4080,lstm,8,test,440,root-0/task8--ep45--succ0.pkl,8,45,1,0,520,315,520
4081,lstm,8,test,441,root-0/task8--ep46--succ0.pkl,8,46,1,0,520,315,520
4082,lstm,8,test,442,root-0/task8--ep47--succ0.pkl,8,47,1,0,520,315,520
4083,lstm,8,test,443,root-0/task8--ep48--succ0.pkl,8,48,1,0,520,315,520
4084,lstm,8,test,444,root-0/task8--ep49--succ1.pkl,8,49,0,1,385,315,385
4085,lstm,8,test,445,root-0/task8--ep5--succ0.pkl,8,5,1,0,520,315,520
4086,lstm,8,test,446,root-0/task8--ep6--succ0.pkl,8,6,1,0,520,315,520
4087,lstm,8,test,447,root-0/task8--ep7--succ0.pkl,8,7,1,0,520,315,520
4088,lstm,8,test,448,root-0/task8--ep8--succ0.pkl,8,8,1,0,520,315,520
4089,lstm,8,test,449,root-0/task8--ep9--succ1.pkl,8,9,0,1,504,315,504
4090,lstm,8,test,900,root-1/task8--ep0--succ1.pkl,8,0,0,1,509,315,509
4091,lstm,8,test,901,root-1/task8--ep1--succ1.pkl,8,1,0,1,391,315,391
4092,lstm,8,test,902,root-1/task8--ep10--succ1.pkl,8,10,0,1,355,315,355
4093,lstm,8,test,903,root-1/task8--ep11--succ0.pkl,8,11,1,0,520,315,520
4094,lstm,8,test,904,root-1/task8--ep12--succ0.pkl,8,12,1,0,520,315,520
4095,lstm,8,test,905,root-1/task8--ep13--succ0.pkl,8,13,1,0,520,315,520
4096,lstm,8,test,906,root-1/task8--ep14--succ0.pkl,8,14,1,0,520,315,520
4097,lstm,8,test,907,root-1/task8--ep15--succ0.pkl,8,15,1,0,520,315,520
4098,lstm,8,test,908,root-1/task8--ep16--succ1.pkl,8,16,0,1,394,315,394
4099,lstm,8,test,909,root-1/task8--ep17--succ1.pkl,8,17,0,1,486,315,486
4100,lstm,8,test,910,root-1/task8--ep18--succ0.pkl,8,18,1,0,520,315,520
4101,lstm,8,test,911,root-1/task8--ep19--succ1.pkl,8,19,0,1,410,315,410
4102,lstm,8,test,912,root-1/task8--ep2--succ0.pkl,8,2,1,0,520,315,520
4103,lstm,8,test,913,root-1/task8--ep20--succ0.pkl,8,20,1,0,520,315,520
4104,lstm,8,test,914,root-1/task8--ep21--succ0.pkl,8,21,1,0,520,315,520
4105,lstm,8,test,915,root-1/task8--ep22--succ0.pkl,8,22,1,0,520,315,520
4106,lstm,8,test,916,root-1/task8--ep23--succ0.pkl,8,23,1,0,520,315,520
4107,lstm,8,test,917,root-1/task8--ep24--succ0.pkl,8,24,1,0,520,315,520
4108,lstm,8,test,918,root-1/task8--ep25--succ0.pkl,8,25,1,0,520,315,520
4109,lstm,8,test,919,root-1/task8--ep26--succ0.pkl,8,26,1,0,520,315,520
4110,lstm,8,test,920,root-1/task8--ep27--succ0.pkl,8,27,1,0,520,315,520
4111,lstm,8,test,921,root-1/task8--ep28--succ0.pkl,8,28,1,0,520,315,520
4112,lstm,8,test,922,root-1/task8--ep29--succ1.pkl,8,29,0,1,513,315,513
4113,lstm,8,test,923,root-1/task8--ep3--succ0.pkl,8,3,1,0,520,315,520
4114,lstm,8,test,924,root-1/task8--ep30--succ1.pkl,8,30,0,1,468,315,468
4115,lstm,8,test,925,root-1/task8--ep31--succ0.pkl,8,31,1,0,520,315,520
4116,lstm,8,test,926,root-1/task8--ep32--succ0.pkl,8,32,1,0,520,315,520
4117,lstm,8,test,927,root-1/task8--ep33--succ0.pkl,8,33,1,0,520,315,520
4118,lstm,8,test,928,root-1/task8--ep34--succ0.pkl,8,34,1,0,520,315,520
4119,lstm,8,test,929,root-1/task8--ep35--succ0.pkl,8,35,1,0,520,315,520
4120,lstm,8,test,930,root-1/task8--ep36--succ0.pkl,8,36,1,0,520,315,520
4121,lstm,8,test,931,root-1/task8--ep37--succ0.pkl,8,37,1,0,520,315,520
4122,lstm,8,test,932,root-1/task8--ep38--succ0.pkl,8,38,1,0,520,315,520
4123,lstm,8,test,933,root-1/task8--ep39--succ0.pkl,8,39,1,0,520,315,520
4124,lstm,8,test,934,root-1/task8--ep4--succ0.pkl,8,4,1,0,520,315,520
4125,lstm,8,test,935,root-1/task8--ep40--succ0.pkl,8,40,1,0,520,315,520
4126,lstm,8,test,936,root-1/task8--ep41--succ0.pkl,8,41,1,0,520,315,520
4127,lstm,8,test,937,root-1/task8--ep42--succ0.pkl,8,42,1,0,520,315,520
4128,lstm,8,test,938,root-1/task8--ep43--succ0.pkl,8,43,1,0,520,315,520
4129,lstm,8,test,939,root-1/task8--ep44--succ0.pkl,8,44,1,0,520,315,520
4130,lstm,8,test,940,root-1/task8--ep45--succ1.pkl,8,45,0,1,490,315,490
4131,lstm,8,test,941,root-1/task8--ep46--succ0.pkl,8,46,1,0,520,315,520
4132,lstm,8,test,942,root-1/task8--ep47--succ0.pkl,8,47,1,0,520,315,520
4133,lstm,8,test,943,root-1/task8--ep48--succ0.pkl,8,48,1,0,520,315,520
4134,lstm,8,test,944,root-1/task8--ep49--succ0.pkl,8,49,1,0,520,315,520
4135,lstm,8,test,945,root-1/task8--ep5--succ0.pkl,8,5,1,0,520,315,520
4136,lstm,8,test,946,root-1/task8--ep6--succ1.pkl,8,6,0,1,440,315,440
4137,lstm,8,test,947,root-1/task8--ep7--succ0.pkl,8,7,1,0,520,315,520
4138,lstm,8,test,948,root-1/task8--ep8--succ0.pkl,8,8,1,0,520,315,520
4139,lstm,8,test,949,root-1/task8--ep9--succ0.pkl,8,9,1,0,520,315,520
4140,lstm,9,val,8,root-0/task0--ep16--succ0.pkl,0,16,1,0,520,230,520
4141,lstm,9,val,9,root-0/task0--ep17--succ1.pkl,0,17,0,1,321,230,321
4142,lstm,9,val,10,root-0/task0--ep18--succ1.pkl,0,18,0,1,303,230,303
4143,lstm,9,val,11,root-0/task0--ep19--succ1.pkl,0,19,0,1,304,230,304
4144,lstm,9,val,13,root-0/task0--ep20--succ0.pkl,0,20,1,0,520,230,520
4145,lstm,9,val,16,root-0/task0--ep23--succ1.pkl,0,23,0,1,414,230,414
4146,lstm,9,val,18,root-0/task0--ep25--succ0.pkl,0,25,1,0,520,230,520
4147,lstm,9,val,19,root-0/task0--ep26--succ0.pkl,0,26,1,0,520,230,520
4148,lstm,9,val,21,root-0/task0--ep28--succ0.pkl,0,28,1,0,520,230,520
4149,lstm,9,val,22,root-0/task0--ep29--succ1.pkl,0,29,0,1,257,230,257
4150,lstm,9,val,26,root-0/task0--ep32--succ1.pkl,0,32,0,1,321,230,321
4151,lstm,9,val,28,root-0/task0--ep34--succ1.pkl,0,34,0,1,252,230,252
4152,lstm,9,val,29,root-0/task0--ep35--succ1.pkl,0,35,0,1,278,230,278
4153,lstm,9,val,32,root-0/task0--ep38--succ0.pkl,0,38,1,0,520,230,520
4154,lstm,9,val,33,root-0/task0--ep39--succ1.pkl,0,39,0,1,360,230,360
4155,lstm,9,val,34,root-0/task0--ep4--succ0.pkl,0,4,1,0,520,230,520
4156,lstm,9,val,37,root-0/task0--ep42--succ0.pkl,0,42,1,0,520,230,520
4157,lstm,9,val,38,root-0/task0--ep43--succ1.pkl,0,43,0,1,357,230,357
4158,lstm,9,val,39,root-0/task0--ep44--succ1.pkl,0,44,0,1,481,230,481
4159,lstm,9,val,40,root-0/task0--ep45--succ1.pkl,0,45,0,1,375,230,375
4160,lstm,9,val,42,root-0/task0--ep47--succ1.pkl,0,47,0,1,283,230,283
4161,lstm,9,val,44,root-0/task0--ep49--succ1.pkl,0,49,0,1,321,230,321
4162,lstm,9,val,49,root-0/task0--ep9--succ1.pkl,0,9,0,1,291,230,291
4163,lstm,9,val,50,root-0/task1--ep0--succ1.pkl,1,0,0,1,268,218,268
4164,lstm,9,val,51,root-0/task1--ep1--succ1.pkl,1,1,0,1,253,218,253
4165,lstm,9,val,54,root-0/task1--ep12--succ1.pkl,1,12,0,1,238,218,238
4166,lstm,9,val,58,root-0/task1--ep16--succ1.pkl,1,16,0,1,248,218,248
4167,lstm,9,val,60,root-0/task1--ep18--succ1.pkl,1,18,0,1,246,218,246
4168,lstm,9,val,61,root-0/task1--ep19--succ1.pkl,1,19,0,1,251,218,251
4169,lstm,9,val,62,root-0/task1--ep2--succ1.pkl,1,2,0,1,322,218,322
4170,lstm,9,val,64,root-0/task1--ep21--succ0.pkl,1,21,1,0,520,218,520
4171,lstm,9,val,66,root-0/task1--ep23--succ0.pkl,1,23,1,0,520,218,520
4172,lstm,9,val,67,root-0/task1--ep24--succ1.pkl,1,24,0,1,233,218,233
4173,lstm,9,val,69,root-0/task1--ep26--succ1.pkl,1,26,0,1,218,218,218
4174,lstm,9,val,76,root-0/task1--ep32--succ0.pkl,1,32,1,0,520,218,520
4175,lstm,9,val,78,root-0/task1--ep34--succ0.pkl,1,34,1,0,520,218,520
4176,lstm,9,val,80,root-0/task1--ep36--succ0.pkl,1,36,1,0,520,218,520
4177,lstm,9,val,82,root-0/task1--ep38--succ1.pkl,1,38,0,1,249,218,249
4178,lstm,9,val,83,root-0/task1--ep39--succ1.pkl,1,39,0,1,316,218,316
4179,lstm,9,val,85,root-0/task1--ep40--succ1.pkl,1,40,0,1,225,218,225
4180,lstm,9,val,86,root-0/task1--ep41--succ1.pkl,1,41,0,1,396,218,396
4181,lstm,9,val,90,root-0/task1--ep45--succ1.pkl,1,45,0,1,334,218,334
4182,lstm,9,val,94,root-0/task1--ep49--succ1.pkl,1,49,0,1,265,218,265
4183,lstm,9,val,95,root-0/task1--ep5--succ1.pkl,1,5,0,1,281,218,281
4184,lstm,9,val,97,root-0/task1--ep7--succ1.pkl,1,7,0,1,225,218,225
4185,lstm,9,val,98,root-0/task1--ep8--succ1.pkl,1,8,0,1,260,218,260
4186,lstm,9,val,100,root-0/task2--ep0--succ1.pkl,2,0,0,1,258,211,258
4187,lstm,9,val,101,root-0/task2--ep1--succ1.pkl,2,1,0,1,285,211,285
4188,lstm,9,val,109,root-0/task2--ep17--succ1.pkl,2,17,0,1,242,211,242
4189,lstm,9,val,111,root-0/task2--ep19--succ1.pkl,2,19,0,1,227,211,227
4190,lstm,9,val,112,root-0/task2--ep2--succ0.pkl,2,2,1,0,520,211,520
4191,lstm,9,val,113,root-0/task2--ep20--succ0.pkl,2,20,1,0,520,211,520
4192,lstm,9,val,114,root-0/task2--ep21--succ1.pkl,2,21,0,1,320,211,320
4193,lstm,9,val,117,root-0/task2--ep24--succ0.pkl,2,24,1,0,520,211,520
4194,lstm,9,val,118,root-0/task2--ep25--succ1.pkl,2,25,0,1,251,211,251
4195,lstm,9,val,121,root-0/task2--ep28--succ1.pkl,2,28,0,1,304,211,304
4196,lstm,9,val,122,root-0/task2--ep29--succ0.pkl,2,29,1,0,520,211,520
4197,lstm,9,val,125,root-0/task2--ep31--succ0.pkl,2,31,1,0,520,211,520
4198,lstm,9,val,127,root-0/task2--ep33--succ0.pkl,2,33,1,0,520,211,520
4199,lstm,9,val,132,root-0/task2--ep38--succ1.pkl,2,38,0,1,295,211,295
4200,lstm,9,val,133,root-0/task2--ep39--succ0.pkl,2,39,1,0,520,211,520
4201,lstm,9,val,134,root-0/task2--ep4--succ1.pkl,2,4,0,1,225,211,225
4202,lstm,9,val,136,root-0/task2--ep41--succ0.pkl,2,41,1,0,520,211,520
4203,lstm,9,val,138,root-0/task2--ep43--succ1.pkl,2,43,0,1,342,211,342
4204,lstm,9,val,139,root-0/task2--ep44--succ0.pkl,2,44,1,0,520,211,520
4205,lstm,9,val,143,root-0/task2--ep48--succ0.pkl,2,48,1,0,520,211,520
4206,lstm,9,val,145,root-0/task2--ep5--succ0.pkl,2,5,1,0,520,211,520
4207,lstm,9,val,147,root-0/task2--ep7--succ0.pkl,2,7,1,0,520,211,520
4208,lstm,9,val,148,root-0/task2--ep8--succ1.pkl,2,8,0,1,316,211,316
4209,lstm,9,val,151,root-0/task3--ep1--succ0.pkl,3,1,1,0,520,187,520
4210,lstm,9,val,154,root-0/task3--ep12--succ1.pkl,3,12,0,1,360,187,360
4211,lstm,9,val,156,root-0/task3--ep14--succ0.pkl,3,14,1,0,520,187,520
4212,lstm,9,val,159,root-0/task3--ep17--succ1.pkl,3,17,0,1,218,187,218
4213,lstm,9,val,161,root-0/task3--ep19--succ0.pkl,3,19,1,0,520,187,520
4214,lstm,9,val,163,root-0/task3--ep20--succ1.pkl,3,20,0,1,245,187,245
4215,lstm,9,val,164,root-0/task3--ep21--succ0.pkl,3,21,1,0,520,187,520
4216,lstm,9,val,165,root-0/task3--ep22--succ0.pkl,3,22,1,0,520,187,520
4217,lstm,9,val,167,root-0/task3--ep24--succ1.pkl,3,24,0,1,277,187,277
4218,lstm,9,val,172,root-0/task3--ep29--succ0.pkl,3,29,1,0,520,187,520
4219,lstm,9,val,177,root-0/task3--ep33--succ0.pkl,3,33,1,0,520,187,520
4220,lstm,9,val,178,root-0/task3--ep34--succ0.pkl,3,34,1,0,520,187,520
4221,lstm,9,val,183,root-0/task3--ep39--succ1.pkl,3,39,0,1,196,187,196
4222,lstm,9,val,184,root-0/task3--ep4--succ1.pkl,3,4,0,1,453,187,453
4223,lstm,9,val,185,root-0/task3--ep40--succ0.pkl,3,40,1,0,520,187,520
4224,lstm,9,val,186,root-0/task3--ep41--succ1.pkl,3,41,0,1,256,187,256
4225,lstm,9,val,187,root-0/task3--ep42--succ0.pkl,3,42,1,0,520,187,520
4226,lstm,9,val,188,root-0/task3--ep43--succ0.pkl,3,43,1,0,520,187,520
4227,lstm,9,val,191,root-0/task3--ep46--succ0.pkl,3,46,1,0,520,187,520
4228,lstm,9,val,195,root-0/task3--ep5--succ0.pkl,3,5,1,0,520,187,520
4229,lstm,9,val,196,root-0/task3--ep6--succ0.pkl,3,6,1,0,520,187,520
